id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8827248,"",42395411,Marion,Eixample,la Sagrada Família,41.40462,2.18091,Private room,28,1,0,,,2,0,0,
8855219,Gracia lovely flat with terrace,1994100,Marcello,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40838,2.16069,Entire home/apt,115,3,148,2019-11-17,2.05,3,228,0,HUTB-008052
8874708,Big Room in Pl.Espanya-Rocafort,42698484,Marco,Eixample,la Nova Esquerra de l'Eixample,41.37707,2.15085,Private room,59,1,1,2016-02-24,0.01,1,0,0,
8877394,Barcelona - Loft Paseo de gracia,35712072,Trize,Gràcia,la Vila de Gràcia,41.39998,2.16165,Entire home/apt,99,2,178,2021-09-14,2.44,22,275,28,HUTB-001186
8880938,Ramblas - Montjich -  Poble Sec,17688149,Ana,Sants-Montjuïc,el Poble Sec,41.37436,2.17252,Entire home/apt,108,3,213,2021-07-05,3.17,3,153,18,HUTB-001518
8881364,VALLS 1 -Antique & Modernist Apt-,46159733,Wally,Sants-Montjuïc,Sants,41.37984,2.13544,Entire home/apt,79,2,269,2021-09-26,3.71,6,257,6,HUTB-013067
8882078,VALLS 3 -Antique & Modernist Apt-,46159733,Wally,Sants-Montjuïc,Sants,41.37921,2.13684,Entire home/apt,84,2,275,2021-08-27,3.78,6,263,7,HUTB-013069
8895163,"Apartamento Temple Gaudi, junto a la Sagrada Familia",46536544,Montserrat,Eixample,la Sagrada Família,41.4017,2.17497,Entire home/apt,124,3,319,2021-09-26,4.43,1,259,31,HUTB-135052
8905236,SAGRADA FAMILIA APARTMENT,6099660,Barcelona Bedroom,Sant Martí,el Camp de l'Arpa del Clot,41.41173,2.17953,Entire home/apt,110,1,75,2020-02-28,1.07,30,53,0,HUTB-003524
8905754,Centrica habitacion plaza españa,19350210,Luis Fernando,Sants-Montjuïc,Hostafrancs,41.37064,2.14314,Private room,24,30,6,2021-09-09,0.15,2,336,2,
8912392,Sweet Inn | Artistic 2BR duplex in the center,32037490,SweetInn,Eixample,la Dreta de l'Eixample,41.39569,2.16342,Entire home/apt,147,2,123,2021-08-07,1.96,89,269,22,HUTB-007558
8918070,Barcelona City - 15 minutes to Las Ramblas,1035045,Montserrat,Nou Barris,la Prosperitat,41.44158,2.18565,Entire home/apt,49,5,3,2021-07-11,0.06,5,365,1,
8923214,A 15 min. DE RAMBLAS en <M> Torras i Bages,1035045,Montserrat,Sant Andreu,Sant Andreu,41.44152,2.18621,Entire home/apt,75,31,12,2017-08-14,0.18,5,281,0,
8929591,Elegant apartment in the center,46690642,Catherine,Ciutat Vella,el Barri Gòtic,41.38203,2.17815,Entire home/apt,67,31,10,2018-09-10,0.20,1,219,0,
8931118,"Sunny Penthouse + Terrace,steps to Plaza Catalunya",46696994,Gunnar,Eixample,la Dreta de l'Eixample,41.38993,2.16594,Entire home/apt,146,4,215,2021-09-26,3.11,5,92,8,HUTB-010793
8933578,CIUTADELLA · Ciutadella Park Born,43565515,Homes In Blue,Sant Martí,el Parc i la Llacuna del Poblenou,41.3912,2.18445,Entire home/apt,164,2,23,2019-12-13,0.32,33,274,4,HUTB-410445
8938744,Habitacion con baño propio,46729323,Jhonatan,Les Corts,les Corts,41.38455,2.13706,Private room,26,1,0,,,1,0,0,
8947986,Habitación amplia tipo miniloft.,46769057,Elisa,Sants-Montjuïc,el Poble Sec,41.37235,2.16752,Private room,21,29,1,2016-01-31,0.01,2,0,0,
8953520,Alquilo habitación en Barcelona,19389619,Grazia,Horta-Guinardó,el Carmel,41.42297,2.15211,Private room,25,1,43,2019-06-21,0.67,1,344,0,
8966420,Double  Room in Eixample(PLZ España),12344797,Carlos,Eixample,la Nova Esquerra de l'Eixample,41.37814,2.15081,Private room,55,1,35,2019-09-06,0.54,2,358,1,Exempt
8978429,Bed in 8 bed mix dormitory,46914366,Mambo,Sants-Montjuïc,el Poble Sec,41.37349,2.166,Shared room,33,1,39,2019-09-25,0.56,2,365,0,
8990296,Renting in November,46885739,Miruchos,Ciutat Vella,el Raval,41.37999,2.16853,Private room,60,1,0,,,1,0,0,
8990923,Comfortable Cama,46963628,Simo,Horta-Guinardó,la Font d'en Fargues,41.42519,2.16099,Private room,9,1,1,2015-10-22,0.01,1,0,0,
8998165,Sweet Inn | Modern 2BR Apt. near the beach,32037490,SweetInn,Sant Martí,la Vila Olímpica del Poblenou,41.39158,2.18976,Entire home/apt,252,2,43,2020-01-04,0.64,89,244,2,HUTB-007112
9001917,Private & clean double room,5766845,Pablo,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.41161,2.13641,Private room,45,30,0,,,1,0,0,
9009480,Maracuya Room Just 8 min walk from P. Gracia!,37224044,Kiwidestiny,Eixample,l'Antiga Esquerra de l'Eixample,41.393,2.14883,Private room,106,1,1,2019-01-05,0.03,12,324,0,HB004673
9038524,Beautiful room in the center,9479672,Luciana,Ciutat Vella,el Raval,41.37787,2.17296,Private room,20,1,0,,,2,0,0,
9038526,Beach Apartment Villa Olimpica,47171261,"Lina, Paola, Ana & Ezequiel",Sant Martí,la Vila Olímpica del Poblenou,41.39229,2.19887,Entire home/apt,177,3,92,2019-11-25,1.39,60,339,8,HUTB-008412
9039106,Habitacion com balcon en el centro,9479672,Luciana,Ciutat Vella,el Raval,41.37734,2.17288,Private room,26,7,1,2016-02-13,0.01,2,0,0,
9042324,Détente en Urgell,24159330,Laura,Eixample,la Nova Esquerra de l'Eixample,41.3834,2.15471,Private room,45,2,60,2019-10-30,0.83,2,0,0,Exempt
9075880,Great Penthouse_Apartment Pla Cirerers,47333975,Yolanda,Nou Barris,les Roquetes,41.4489,2.17867,Entire home/apt,60,5,61,2020-03-10,1.01,1,307,0,HUTB-012088
9079017,"Apartamento Gaudir, con inspiraciones modernistas. Luminoso, céntrico y seguro.",47347356,Antoni___de La Empresa Dolton C.B.,Eixample,la Dreta de l'Eixample,41.39682,2.17571,Entire home/apt,182,3,145,2021-10-09,2.74,4,232,20,HUTB-001171
9082617,+Cheap+Nice+Green area+Center+,47364353,Vanda,Sants-Montjuïc,el Poble Sec,41.37166,2.16486,Private room,30,1,0,,,2,0,0,
9082971,Cheap+Nice+Room+BCNCenter+GreenArea,47364353,Vanda,Sants-Montjuïc,el Poble Sec,41.37168,2.16479,Private room,30,1,0,,,2,0,0,
9085019,Bonita Habitación en Piso de Diseño Minimalista,20303145,Heidi,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40429,2.14333,Private room,40,2,23,2019-05-23,0.45,2,56,0,
9120546,¡AMAZING FLAT WITH BIG TERRACE IN CITY CENTER!!,41180278,Nicolas,Eixample,la Nova Esquerra de l'Eixample,41.37844,2.15175,Entire home/apt,122,3,40,2021-09-25,0.56,2,285,11,HUTB-011434
9121459,Cozy Apartment with Ensuite (41),17751441,Oswald,Eixample,Sant Antoni,41.38266,2.16115,Entire home/apt,199,4,44,2021-07-12,0.82,9,0,2,HUTB-004809
9124426,AMAZING 3 BEDRMS APARTMENT BIG TERRACE CITY CENTER,21315826,Rosa,Eixample,la Nova Esquerra de l'Eixample,41.37872,2.15144,Entire home/apt,115,3,7,2016-04-29,0.13,2,285,1,HUTB-011434
9140899,Bohemian Dreams at a Plant-filled Design Loft near the Beach,6710684,Rut,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40549,2.21091,Entire home/apt,120,2,227,2021-10-03,3.25,1,131,20,HUTB-011482
9142039,Centric cosy double room BCN,24552514,Arantxa,Eixample,Sant Antoni,41.3824,2.16292,Private room,35,3,34,2017-05-28,0.50,1,0,0,
9151616,Lovely & bright Bogatell beach apartment,47646128,Alfred,Sant Martí,el Parc i la Llacuna del Poblenou,41.39648,2.19244,Entire home/apt,109,3,203,2021-09-18,2.95,2,0,8,HUTB-012982
9152793,Nice Apartment Miró near Pl España and Fira BCN,47650926,Noemí,Eixample,Sant Antoni,41.37662,2.15485,Entire home/apt,96,2,110,2018-09-28,1.97,1,55,1,HUTB-000195
9161264,Plaza España apartment!,45887202,Murillo Stay,Sants-Montjuïc,Hostafrancs,41.37534,2.14636,Entire home/apt,108,3,3,2020-01-07,0.13,3,344,0,HUTB-009583
9166230,Habitación doble Barcelona (Sants),47708177,Marc,Sants-Montjuïc,Sants,41.37347,2.13358,Private room,30,1,0,,,1,0,0,
9179137,Nice double room near by the Beach,17594115,Carolina,Sant Martí,el Poblenou,41.39872,2.20082,Private room,24,2,0,,,1,0,0,
9182647,Piso amplio. 2 habitaciones dobles,47778948,Elhadji Alioune,Sant Andreu,Sant Andreu,41.43369,2.18599,Private room,35,1,0,,,1,0,0,
9190009,New Apt Center & Next to Beach/WIFI,4371798,Nina,Ciutat Vella,la Barceloneta,41.37737,2.18953,Entire home/apt,58,32,14,2019-11-18,0.32,1,254,0,
9192765,Cozy room. Private bathroom.,25605008,Camila,Les Corts,Pedralbes,41.39052,2.12579,Private room,27,32,41,2018-03-02,0.63,4,26,2,Exempt
9225510,"Comfortable, quiet downtown. Gracia.",47963908,Gemma,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.41162,2.16223,Private room,70,2,0,,,1,363,0,
9231823,"ROOM 4, IN MARAGAL - HORTA GUINARDO",35734146,Francisco,Horta-Guinardó,el Guinardó,41.4205,2.17577,Private room,24,4,221,2020-01-02,3.14,5,343,11,Exempt
9233339,Poble Nou Design Apartment,47995316,Sergio,Sant Martí,el Poblenou,41.39939,2.19916,Entire home/apt,120,3,137,2020-02-22,1.97,1,236,6,HUTB-007605
9250135,Bright big Room close to the beach,36607755,Igor,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39103,2.18636,Private room,24,32,0,,,91,293,0,
9250389,Lovely & bright Vila Olimpica beach apartment,47646128,Alfred,Sant Martí,la Vila Olímpica del Poblenou,41.39264,2.19479,Entire home/apt,109,3,129,2020-02-17,2.07,2,334,9,HUTB-005210
9251356,Private Garden in Eixample near Passeig de Gracia,46696994,Gunnar,Eixample,la Dreta de l'Eixample,41.39005,2.16421,Entire home/apt,151,4,236,2021-08-02,3.32,5,161,17,HUTB-010924
9266961,Big Suite near Plaza Espanya,7329479,Sílvia,Sants-Montjuïc,Hostafrancs,41.37661,2.14511,Private room,89,3,1,2016-02-26,0.01,1,0,0,
9270758,Cozy Apartment with Ensuite (31) HUTB: 004811,17751441,Oswald,Eixample,Sant Antoni,41.38233,2.16114,Entire home/apt,199,4,38,2019-12-31,0.63,9,0,0,HUTB-004811
9278225,Offer!! New 2 bed apartment by the beach.,48183618,Rober,Ciutat Vella,la Barceloneta,41.38147,2.18895,Entire home/apt,47,32,10,2018-02-18,0.16,1,282,0,
9289648,Double Bed room with views to Ciutadella Park!,36607755,Igor,Sant Martí,el Parc i la Llacuna del Poblenou,41.39147,2.18842,Private room,24,32,1,2016-08-15,0.02,91,314,0,
9292045,Gracia Lovely Apartment 233S extraCLEAN,27515602,Amira,Gràcia,la Vila de Gràcia,41.40278,2.16277,Entire home/apt,120,3,143,2020-02-16,2.13,5,151,8,HUTB-007015
9293584,thesuites Barcelona Residences,1838761,Paul,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39725,2.14403,Entire home/apt,60,31,34,2019-11-25,0.52,10,0,0,Exempt
9306147,Modern&CozyFlat in Sagrada Familia,48309752,Victor,Eixample,la Sagrada Família,41.40326,2.17534,Entire home/apt,200,3,229,2020-03-15,3.23,1,157,0,HUTB-008074
9309091,"pb1 APRIL BARCELONA, QUIET FLAT WITH HAPPY TERRACE",1447144,Acomodis Apartments,Eixample,la Nova Esquerra de l'Eixample,41.38729,2.15172,Entire home/apt,145,3,24,2020-03-08,0.50,128,363,0,HUTB-02-2013-0166
9312803,mr1 BEST PRICE! GOTHIC HAPPY GUESTS!,1447144,Acomodis Apartments,Ciutat Vella,el Barri Gòtic,41.38068,2.1799,Entire home/apt,145,3,27,2019-08-20,0.49,128,365,0,
9313510,pdo1 ACOMODIS. NICE LOCATION IN GOTHIC FLAT!,1447144,Acomodis Apartments,Ciutat Vella,el Barri Gòtic,41.38256,2.17906,Entire home/apt,160,1,22,2020-01-08,0.66,128,353,1,
9330328,Apartment in the heart of Gràcia,215065532,Marc,Gràcia,la Vila de Gràcia,41.40087,2.15362,Entire home/apt,115,3,162,2021-08-29,2.35,3,154,5,HUTB-009575
9342964,UTS III,2320210,"Ale, Maria & Arthur",Sarrià-Sant Gervasi,el Putxet i el Farró,41.40432,2.14169,Entire home/apt,133,1,6,2017-07-13,0.10,34,118,0,HUTB-009674
9345989,Apartamento céntrico .,48504009,Albert  Bartoli Dolz//,Sants-Montjuïc,el Poble Sec,41.37192,2.16529,Entire home/apt,129,3,100,2019-09-23,1.50,1,249,4,HUTB-001803
9354588,"Great location - Gothic Quarter, big private room",7998364,Anna,Ciutat Vella,el Barri Gòtic,41.38183,2.17757,Private room,45,3,132,2021-05-17,2.58,2,240,32,Exempt
9357521,Apartment close to Passeig de Gracia B367,8130906,Arina,Gràcia,la Vila de Gràcia,41.39897,2.15688,Entire home/apt,280,3,83,2019-12-02,1.24,39,203,4,HUTB-010949
9358082,"Bright, friendly and nice flat !",48562201,Marie-Géraldine,Sant Martí,el Clot,41.40852,2.18776,Private room,27,1,0,,,1,0,0,
9362251,Plaza Espanya 2 bedrooms apartment,4396136,Marisa,Sants-Montjuïc,el Poble Sec,41.37428,2.15448,Entire home/apt,121,3,24,2021-08-01,0.46,31,20,1,HUTB-005253
9377811,Illa Diagonal,47171261,"Lina, Paola, Ana & Ezequiel",Les Corts,les Corts,41.38809,2.13718,Entire home/apt,145,3,38,2021-08-13,0.70,60,342,3,HUTB-001806
9378397,Mitre Diagonal Apartment with balcony,47171261,"Lina, Paola, Ana & Ezequiel",Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39775,2.133,Entire home/apt,89,3,52,2019-10-04,0.79,60,284,1,HUTB-005175
9378710,Art Gallery Apartment 1A,4396136,Marisa,Sants-Montjuïc,el Poble Sec,41.37449,2.16336,Entire home/apt,117,3,22,2019-10-09,0.40,31,56,0,HUTB-008253
9380878,Modern apartment with a terrace,9478280,Simona & Pia,Sants-Montjuïc,el Poble Sec,41.37456,2.15574,Entire home/apt,173,3,20,2017-08-20,0.32,45,204,1,HUTB-001439
9381010,Rambla J - Plaça Catalunya City observatory,27573426,EasyFlat,Ciutat Vella,el Barri Gòtic,41.38493,2.1714,Entire home/apt,56,32,8,2019-09-01,0.11,17,263,0,
9405335,Hakunna Matata,9465190,Mauricio,Eixample,Sant Antoni,41.37999,2.15697,Private room,40,2,54,2018-10-08,0.80,2,0,0,
9409861,Very comfortable room for couple!,48664466,Mendi,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39692,2.14035,Private room,49,1,0,,,1,0,0,
9412798,"sf4b 4FLATS BY SAGRADA FAMILIA-GAUDI ""ACOMODIS""",1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40227,2.17157,Entire home/apt,400,1,5,2019-10-09,0.08,128,365,0,
9419201,Nice room for 2 Sagrada Familia,48836482,Ana,Eixample,la Sagrada Família,41.40218,2.17186,Private room,25,1,0,,,1,0,0,
9424825,Historic Center Flat with Balcony,48859302,Ehsan,Ciutat Vella,el Raval,41.38247,2.16713,Private room,120,2,1,2016-02-25,0.01,1,0,0,
9441350,Cozy & for families: Arc de Triomf/Born/Ciutadella,46696994,Gunnar,Eixample,el Fort Pienc,41.39243,2.17929,Entire home/apt,110,4,225,2021-09-29,3.30,5,102,22,HUTB-002205
9447591,Beautiful room in the heart of born,21990117,Hugo & Ioannis,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38311,2.18329,Private room,30,3,242,2020-03-03,3.54,2,8,0,
9458953,DOUBLE ROOM WITH AMAZING VIEW BCN,8719516,Marc,Sants-Montjuïc,el Poble Sec,41.37062,2.1583,Private room,60,1,34,2019-09-24,0.52,2,344,2,
9469705,Luxurious 3 Bedroom Flat & Terrace in Sants,17590968,Pau & Marina,Sants-Montjuïc,Sants,41.37601,2.13645,Entire home/apt,160,32,169,2019-10-21,2.40,1,361,9,HUTB-011059
9483720,Beachfront Diagonal Mar Apartment B335,8130906,Arina,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40345,2.21314,Entire home/apt,502,3,42,2019-12-14,0.61,39,338,0,HUTB-004345
9486348,Art Gallery Apartment 3A,9784103,Apartime,Sants-Montjuïc,el Poble Sec,41.3734,2.16225,Entire home/apt,121,3,14,2019-10-28,0.51,28,72,7,HUTB-008255
9487962,The Golden Neighborhood B347,8130906,Arina,Eixample,la Dreta de l'Eixample,41.39207,2.17858,Entire home/apt,324,1,51,2021-08-21,0.74,39,181,2,HUTB-003668
9488554,sf2a 2FLATS BY SAGRADA FAMILIA-GAUDI,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40354,2.17202,Entire home/apt,200,1,6,2019-09-22,0.15,128,357,0,
9501577,HAB. AMPLIA EN GRANDE APTO.CÉNTRICO,6976046,Albert,Eixample,l'Antiga Esquerra de l'Eixample,41.38902,2.1562,Private room,29,4,3,2021-07-10,0.10,4,350,1,
9505887,"VILADOMAT, 4 bedrooms apt in Sant Antoni, Eixample",1310304,Luis,Eixample,Sant Antoni,41.3774,2.15835,Entire home/apt,51,30,23,2017-07-19,0.35,64,103,0,HUTB-001525
9517784,Sunny bedroom near Sants Station,38277145,Luis,Sants-Montjuïc,Sants - Badal,41.3762,2.12898,Private room,30,2,0,,,1,0,0,
9517961,"Apartamento céntrico, con mucha luz",10331383,José,Eixample,la Nova Esquerra de l'Eixample,41.38627,2.14718,Entire home/apt,80,4,128,2020-01-30,1.81,1,110,0,HUTB-007082
9518537,Sea View Terrace Apartment B502,8130906,Arina,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40576,2.21533,Entire home/apt,592,1,46,2020-09-26,0.70,39,209,1,HUTB-000311
9523853,BRAND-NEW 1 BD APT SAGRADA FAMILIA 12,1744516,Silvia & Luís,Eixample,la Sagrada Família,41.40674,2.18078,Entire home/apt,141,3,21,2019-10-16,0.33,19,0,7,HUTB-010407
9529845,Cosy apartment 20m Sagrada Familia (HUTB-012446),33572211,David,Eixample,la Sagrada Família,41.40147,2.17378,Entire home/apt,140,3,182,2020-03-08,2.65,2,1,0,HUTB-012446
9537761,Luxury apartment in city center B1,1986299,Clickandflat,Gràcia,la Vila de Gràcia,41.39744,2.15716,Entire home/apt,126,1,17,2019-11-05,0.38,25,68,2,HUTB-013014
9540058,Beautiful room in La Ribera,49411972,Cécile,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38738,2.17728,Private room,62,2,10,2016-06-28,0.15,1,8,0,
9555646,Mosaic Barcelona Ramblas B361,8130906,Arina,Eixample,la Dreta de l'Eixample,41.38999,2.16482,Entire home/apt,408,1,17,2019-04-03,0.36,39,1,0,HUTB-007293
9560093,Central location with private room,19634488,Ivan,Ciutat Vella,el Raval,41.38294,2.16427,Private room,41,1,1,2015-11-23,0.01,1,0,0,
9568785,Room in the center And near ramblas!with breakfast,39910725,Dia18,Ciutat Vella,el Raval,41.37946,2.16519,Private room,21,1,25,2019-07-29,0.41,1,0,0,Exempt
9586705,Beautiful room in BCN city center,49622519,Sergi,Ciutat Vella,el Barri Gòtic,41.3813,2.17587,Private room,38,3,1,2016-02-29,0.01,1,0,0,
9586981,Bedroom with Bathroom en suite.,49624038,Javier,Eixample,Sant Antoni,41.37702,2.15607,Private room,41,3,166,2019-09-22,2.36,1,252,0,
9591201,Apartamento de lujo con piscina panorámica,45510964,The Onsider,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39898,2.14621,Entire home/apt,264,32,0,,,11,252,0,
9600132,Family Apartment at City Center,2041901,Dani,Eixample,Sant Antoni,41.37907,2.15448,Entire home/apt,129,3,74,2020-02-23,1.11,12,172,0,HUTB-003624
9600571,Sweet Inn | Trendy 2BR near Plaza Espana,32037490,SweetInn,Sants-Montjuïc,Sants,41.37519,2.14005,Entire home/apt,127,2,69,2020-01-31,1.29,89,241,0,HUTB-007814
9600851,Sweet Inn | Modern 2BR near Joan Miro Park,32037490,SweetInn,Sants-Montjuïc,Sants,41.37561,2.13609,Entire home/apt,169,2,75,2020-03-10,1.12,89,285,9,HUTB-007877
9601840,Nice Apartment in Barcelona B341,8130906,Arina,Eixample,la Dreta de l'Eixample,41.38743,2.16785,Entire home/apt,324,1,46,2020-03-08,0.73,39,153,1,HUTB-001258
9602167,Sunny central apartment with a 125m2 city oasis,3556337,Alejandro,Eixample,l'Antiga Esquerra de l'Eixample,41.39288,2.15318,Entire home/apt,148,6,88,2019-11-17,1.40,16,313,13,HUTB-013036
9602216,Bright apartment with terrace in charming Gracia,3556337,Alejandro,Gràcia,la Vila de Gràcia,41.40036,2.15839,Entire home/apt,105,6,71,2021-09-27,1.12,16,321,11,HUTB-008078
9602351,2bdr and a sunny terrace in the heart of Gracia,3556337,Alejandro,Gràcia,la Vila de Gràcia,41.40108,2.15897,Entire home/apt,104,6,70,2019-12-08,1.00,16,333,16,HUTB-008076
9602587,Glowy penthouse with a boho inspired terrace,3556337,Alejandro,Eixample,la Nova Esquerra de l'Eixample,41.381626,2.153504,Entire home/apt,112,6,94,2021-07-18,1.80,16,301,14,HUTB-010911
9617892,single room en piso de jovenes,771458,Rita,Ciutat Vella,el Raval,41.38455,2.17031,Private room,18,32,63,2020-01-12,1.08,14,296,1,
9620968,Amazing and Centric Apartment,25064198,DavidArboixMas,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39656,2.14898,Entire home/apt,250,3,16,2019-06-27,0.23,1,0,0,HUTB-000582
9626098,Barcelona Beach Apartment B360,8130906,Arina,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40361,2.21314,Entire home/apt,410,3,46,2020-01-06,0.65,39,338,0,HUTB-007515
9630415,Big room in the best neighbourhood,3510937,Julio,Gràcia,la Vila de Gràcia,41.40075,2.1566,Private room,45,2,0,,,1,0,0,
9639522,"Private Lounge, bathroom & bedroom",43399128,André,Eixample,l'Antiga Esquerra de l'Eixample,41.38827,2.16062,Private room,43,2,221,2021-09-07,3.37,2,312,10,
9643682,Room in Sagrada Familia,45495375,Montse,Eixample,el Fort Pienc,41.39812,2.17755,Private room,27,2,83,2017-09-13,1.17,1,0,0,
9659140,Stylish Spacious Serviced Apartment near El Born,8130906,Arina,Eixample,la Dreta de l'Eixample,41.39179,2.17767,Entire home/apt,236,1,96,2021-07-28,2.19,39,219,3,HUTB-006091
9659171,FAMILY GUELL GRÀCIA,49918232,Marina,Gràcia,la Vila de Gràcia,41.40749,2.15004,Entire home/apt,105,2,109,2019-12-15,1.55,2,208,0,HUTB-005232
9661517,Modern Duplex in Barcelona B330,8130906,Arina,Eixample,la Dreta de l'Eixample,41.38843,2.17059,Entire home/apt,281,1,11,2019-09-04,0.16,39,78,0,HUTB-002256
9661897,Family Gaudí Terrace,49918232,Marina,Horta-Guinardó,el Baix Guinardó,41.41093,2.17067,Entire home/apt,105,1,133,2020-02-29,1.96,2,1,1,HUTB-007273
9664354,1NEW LUXURY BCN....Sagrada Familia,8320113,Carles,Eixample,la Sagrada Família,41.40642,2.18154,Entire home/apt,150,5,33,2019-10-12,0.47,2,0,0,HUTB-006864
9688838,Estudio en el casco antiguo. Alquiler mensual,10180380,Rosa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38321,2.18125,Entire home/apt,40,32,7,2019-05-07,0.12,3,283,1,Período mínimo de alquiler 32 días
9690678,Nice room+living near Plaza España,49206344,Hernán,Eixample,Sant Antoni,41.3763,2.1565,Private room,19,2,7,2016-01-31,0.10,1,0,0,
9701470,"BORRELL, 4 bedrooms apt in Sant Antoni, Eixample",1310304,Luis,Eixample,Sant Antoni,41.37881,2.16175,Entire home/apt,45,30,0,,,64,101,0,HUTB-003370
9702103,"MONTHLY RENT, RAMBLAS Beautiful Loft with Terrace",9529012,Kim,Ciutat Vella,el Raval,41.37642,2.17411,Entire home/apt,55,34,1,2019-10-10,0.04,3,249,0,
9702473,SAGRADA FAMILIA Apartment,3678711,J,Eixample,la Sagrada Família,41.4108,2.17417,Entire home/apt,105,1,24,2019-07-14,0.34,9,301,4,HUTB-000600
9708841,Cosy room in Gracia,10674922,Giacomo,Gràcia,la Salut,41.41263,2.15973,Private room,15,1,0,,,1,0,0,
9716844,6 Pax LAS RAMBLAS Santa Mónica (Barcelona),23850305,"BCN Rental Apartment, SL",Ciutat Vella,el Raval,41.37712,2.17643,Entire home/apt,117,3,286,2019-12-18,4.05,1,107,13,HUTB-002359
